"","X","res_1.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation","seqnames","start","end","width"
"4630",4630,"peak8862",2.4160124280891,260.622813066554,0.311684430600123,0.345783112665017,0.901387081046011,0.367382547876556,0.840746267461634,0.0753350520828052,"Not Sig","Unchanged","Dhrs4","Promoter (<=1kb)","chr14",55478600,55479401,802
"4632",4632,"peak8864",2.36858513316797,233.660409333162,-0.637909390418129,0.350187486572815,-1.82162245904663,0.068512290750939,0.349930422768482,0.456018298539906,"Not Sig","Unchanged","Nrl","Promoter (<=1kb)","chr14",55520373,55521230,858
"4647",4647,"peak8879",2.27513737368395,188.424500943623,-0.695208704958037,0.379318671442595,-1.83278271621609,0.0668348904809805,0.344804934240825,0.462426527945266,"Not Sig","Unchanged","Ltb4r2","Promoter (<=1kb)","chr14",55761923,55762859,937
"4648",4648,"peak8880",1.60707874255205,40.4649252579893,-0.479512892997761,0.712342959272913,-0.673148919008336,0.500852554680647,0.916480651703481,0.037876699220161,"Not Sig","Unchanged","Ltb4r1","Promoter (1-2kb)","chr14",55767699,55768216,518
"4649",4649,"peak8881",1.33092936955882,21.425421255855,-0.477904925964128,0.932977913954134,-0.512236054912252,0.608485812242079,0.956637916653842,0.0192524097203851,"Not Sig","Unchanged","Adcy4","Promoter (<=1kb)","chr14",55783492,55783843,352
"4650",4650,"peak8883",2.06406200189012,115.894280038273,-0.000253071101086019,0.4575087698887,-0.000553150273267079,0.999558649959663,0.999894876222106,4.56570765203061e-05,"Not Sig","Unchanged","Nfatc4","Promoter (<=1kb)","chr14",55823192,55823792,601
"4651",4651,"peak8884",2.14577737325907,139.887005415485,-1.85039373295954,0.438567103038736,-4.21918041763407,2.45192008983469e-05,0.000620570541034651,3.20720884455874,"Sig","Down","Nfatc4","Promoter (<=1kb)","chr14",55824964,55825848,885
"4656",4656,"peak8891",2.06740590365563,116.790065943725,-0.220404757320557,0.458359350096189,-0.480855811655863,0.630618980316215,0.96088766631994,0.0173273810608579,"Not Sig","Unchanged","Atp12a","Promoter (<=1kb)","chr14",56364641,56365409,769
"4659",4659,"peak8896",3.07682359123957,1193.50320954273,-0.0790901799584409,0.267007985941276,-0.296209042885464,0.767070443336414,0.98574934584508,0.00623350245759605,"Not Sig","Unchanged","Mphosph8","Promoter (<=1kb)","chr14",56667697,56669247,1551
"4660",4660,"peak8897",2.37557323036696,237.450577612915,-0.607148888569964,0.444968065997665,-1.36447744223773,0.172417349078086,0.604935863155807,0.218290667916223,"Not Sig","Unchanged","Mphosph8","Promoter (<=1kb)","chr14",56693902,56694208,307
"4664",4664,"peak8902",2.16009901974195,144.576937058403,-2.39987522534409,0.447122773284426,-5.36737417268046,7.9891206043628e-08,3.85535838333459e-06,5.41393524493591,"Sig","Down","Gja3","Promoter (<=1kb)","chr14",57057290,57058237,948
"4665",4665,"peak8903",2.62762920469995,424.257183692432,-0.200281183248885,0.300804258998046,-0.665818974491933,0.505526815239882,0.918932492464244,0.0367163920166516,"Not Sig","Unchanged","Gjb2","Promoter (<=1kb)","chr14",57103854,57104950,1097
"4666",4666,"peak8904",1.90052822010479,79.5294941477624,0.208369389930726,0.525148833960981,0.396781591152133,0.69152852693374,0.972094272089109,0.0122916158733171,"Not Sig","Unchanged","Gjb6","Promoter (<=1kb)","chr14",57132811,57133594,784
"4668",4668,"peak8906",2.80611585777448,639.905521836294,0.233941302194642,0.29269504391715,0.79926635949757,0.424135980801862,0.877181026322629,0.0569107708072159,"Not Sig","Unchanged","Ift88","Promoter (<=1kb)","chr14",57423546,57424602,1057
"4675",4675,"peak8914",3.02666282451716,1063.31716456026,0.126552959786127,0.269302879239604,0.469927986449525,0.638406468563755,0.963511131187896,0.0161432636908779,"Not Sig","Unchanged","Zdhhc20","Promoter (<=1kb)","chr14",57889348,57890532,1185
"4683",4683,"peak8928",2.59887910735751,397.081000394115,-1.19527219490042,0.331412002529974,-3.60660502871292,0.000310229323502648,0.00551207306605788,2.25868503421084,"Sig","Down","Shisa2","Promoter (<=1kb)","chr14",59625109,59626616,1508
"4684",4684,"peak8930",2.4243888203375,265.698327308124,0.58811601219942,0.341840457227213,1.72044004671019,0.0853524828164341,0.403381191634045,0.394284355404307,"Not Sig","Unchanged","Atp8a2","Promoter (<=1kb)","chr14",60086218,60087421,1204
"4689",4689,"peak8938",2.76731244184883,585.210947504394,0.0467532517783559,0.308058137283268,0.151767624743393,0.879370217999556,0.992949428610957,0.00307286976693903,"Not Sig","Unchanged","Mipep","Promoter (<=1kb)","chr14",60784452,60785320,869
"4690",4690,"peak8941",2.14125365257755,138.437469613618,0.0471442854129853,0.432308868111057,0.10905232089959,0.913160991673382,0.994258528360986,0.00250067511771153,"Not Sig","Unchanged","Tnfrsf19","Promoter (<=1kb)","chr14",61037323,61038153,831
"4691",4691,"peak8942",2.35089906385683,224.336047467621,-0.328326206096059,0.360163718085475,-0.911602667368456,0.361977917741945,0.837142387383264,0.077200667698964,"Not Sig","Unchanged","Tnfrsf19","Promoter (<=1kb)","chr14",61045616,61046826,1211
"4702",4702,"peak8959",2.80996569746826,645.603234373267,0.140653260908251,0.306374843280112,0.459088805733488,0.646170395050019,0.966057251367836,0.0149971352652905,"Not Sig","Unchanged","Fam124a","Promoter (<=1kb)","chr14",62555287,62556555,1269
"4708",4708,"peak8966",2.19149855149389,155.417010712604,0.33266843957593,0.405065628757721,0.821270470654786,0.411492223839606,0.867576306084146,0.0616923172818913,"Not Sig","Unchanged","Neil2","Promoter (<=1kb)","chr14",63193367,63194183,817
"4709",4709,"peak8967",1.21981693683506,16.588875082446,-0.344239965459663,1.06271014109429,-0.323926489593103,0.745993688541942,0.983578020285395,0.00719118486970011,"Not Sig","Unchanged","Gata4","Promoter (<=1kb)","chr14",63245108,63245404,297
"4710",4710,"peak8971",2.39276278724964,247.037445163944,-0.262028785081076,0.344470494292397,-0.760671202389422,0.446853479472943,0.892918791377523,0.0491880372596763,"Not Sig","Unchanged","Fam167a","Promoter (<=1kb)","chr14",63436066,63436886,821
"4711",4711,"peak8972",2.11285920578345,129.675880573365,0.176383535676614,0.439891101925523,0.400970910537939,0.688441541016123,0.971705207957482,0.0124654696164245,"Not Sig","Unchanged","Tdh","Promoter (2-3kb)","chr14",63493521,63494215,695
"4715",4715,"peak8978",1.96284936583805,91.8014129914308,0.0770745926737847,0.498410311394521,0.154640846932189,0.877104466127078,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Sox7","Promoter (<=1kb)","chr14",63943175,63944147,973
"4729",4729,"peak9002",0.847701299040455,7.04208558722323,-2.4669550866689,1.81943160332415,-1.35589328126526,0.175133125550565,NA,NA,NA,NA,"Pnoc","Promoter (1-2kb)","chr14",65423359,65423587,229
"4730",4730,"peak9003",1.22419960489985,16.7571286887746,-2.08094609971107,1.08873092186372,-1.91135023165214,0.0559595878334974,0.30687586469133,0.513037266809473,"Not Sig","Unchanged","Pnoc","Promoter (<=1kb)","chr14",65424652,65425064,413
"4732",4732,"peak9006",2.43056735192977,269.505325836825,-1.9714064010639,0.399843168592944,-4.93044912584431,8.20407805044843e-07,3.06410079903012e-05,4.51369695191721,"Sig","Down","Pbk","Promoter (<=1kb)","chr14",65805711,65806806,1096
"4735",4735,"peak9009",2.06839388464467,117.056055303643,0.144114835689448,0.448033421144383,0.321660904941746,0.747709598315408,0.983578020285395,0.00719118486970011,"Not Sig","Unchanged","Scara3","Promoter (<=1kb)","chr14",65953279,65954088,810
"4737",4737,"peak9012",1.72339140257423,52.8921721249669,0.0222349898684178,0.620205810386973,0.0358509860695185,0.971401178168645,0.997715246264492,0.000993391199593645,"Not Sig","Unchanged","Ephx2","Promoter (<=1kb)","chr14",66124112,66124709,598
"4738",4738,"peak9013",1.39967106765188,25.0998466227156,0.859557970347862,0.906090549560705,0.948644669966591,0.342801363686982,0.823853156371803,0.0841501900754276,"Not Sig","Unchanged","Ptk2b","Promoter (1-2kb)","chr14",66279207,66279590,384
"4739",4739,"peak9014",1.67483088161537,47.2967045249449,1.4869601817305,0.660826290516495,2.25015288143016,0.0244392421723502,0.173407101259285,0.760933121539316,"Not Sig","Unchanged","Ptk2b","Promoter (<=1kb)","chr14",66280493,66281105,613
"4743",4743,"peak9019",2.1377883986913,137.337266358239,-1.21755811829699,0.424178034283382,-2.87039407958492,0.00409960519574749,0.0449668965441461,1.34710708486394,"Sig","Down","Adra1a","Promoter (<=1kb)","chr14",66635281,66636713,1433
"4746",4746,"peak9024",2.95238783979263,896.164713976999,-0.24857949760642,0.260635082075586,-0.953745350114958,0.340212558468107,0.821445855077714,0.0854210574461264,"Not Sig","Unchanged","Pnma2","Promoter (<=1kb)","chr14",66909994,66911794,1801
"4749",4749,"peak9029",1.20630759681463,16.0807980097403,0.208603798693651,1.09191326296412,0.191044294239428,0.848490890420391,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Ebf2","Promoter (<=1kb)","chr14",67234256,67234431,176
"4750",4750,"peak9030",2.1606756526751,144.76902606005,-0.869742102701946,0.414116162347809,-2.10023703921863,0.0357079946403173,0.227080340926664,0.643820462418891,"Not Sig","Unchanged","Ebf2","Promoter (<=1kb)","chr14",67234613,67236045,1433
"4753",4753,"peak9035",2.71128839157416,514.385113645579,0.0632313648763781,0.311304400490644,0.20311747850888,0.839043210605345,0.992161666657211,0.00341755645811652,"Not Sig","Unchanged","Dock5","Promoter (<=1kb)","chr14",67932872,67934121,1250
"4754",4754,"peak9037",2.95291029641316,897.243449598117,-0.248282972518508,0.260293939141368,-0.953856141781555,0.340156466519924,0.821445855077714,0.0854210574461264,"Not Sig","Unchanged","Nefl","Promoter (<=1kb)","chr14",68083548,68085251,1704
"4757",4757,"peak9043",1.9329358428769,85.6911246750235,-0.815671879996476,0.551368613974444,-1.47935856217286,0.139044508836906,0.539879497433085,0.267703165065796,"Not Sig","Unchanged","1700092C10Rik","Promoter (2-3kb)","chr14",69174494,69175368,875
"4758",4758,"peak9044",2.54470721032313,350.515486150578,-0.108775445865381,0.319797361600741,-0.340138659433923,0.733752109530238,0.981697166836981,0.00802246237084452,"Not Sig","Unchanged","Nkx3-1","Promoter (<=1kb)","chr14",69190302,69191201,900
"4762",4762,"peak9050",2.27303658612672,187.515246926447,-1.5396575934626,0.382996860546734,-4.02002666879492,5.81915537225399e-05,0.00131350593416788,2.88156796081431,"Sig","Down","Loxl2","Promoter (<=1kb)","chr14",69608824,69609806,983
"4765",4765,"peak9053",1.75297172205613,56.6202421055313,-0.909508034292408,0.603359310288913,-1.50740697753864,0.131706371374636,0.5238627185344,0.28078250766182,"Not Sig","Unchanged","Tnfrsf10b","Promoter (<=1kb)","chr14",69767426,69768186,761
"4773",4773,"peak9064",2.19957086032493,158.332788446214,0.614573004418625,0.397713542686103,1.54526546988539,0.122282064056272,0.501761398061878,0.29950275325173,"Not Sig","Unchanged","Sorbs3","Promoter (<=1kb)","chr14",70205831,70206932,1102
"4788",4788,"peak9080",0.811925779074794,6.48523591397891,0.831024476364157,1.62048760865713,0.512823715482041,0.608074638969231,NA,NA,"Not Sig","Unchanged","Fgf17","Promoter (<=1kb)","chr14",70641931,70642104,174
"4792",4792,"peak9088",2.38724269045446,243.917348535579,0.353066043147347,0.365734290536125,0.965362155760106,0.334363449646348,0.816553666995291,0.088015266513379,"Not Sig","Unchanged","Fndc3a","Promoter (<=1kb)","chr14",72602100,72603501,1402
"4793",4793,"peak9090",3.20953113614247,1620.06013771203,-0.0301809894095958,0.297373640771495,-0.101491811215329,0.919160057698056,0.99588730553928,0.00178980349547285,"Not Sig","Unchanged","Fndc3a","Promoter (<=1kb)","chr14",72709147,72710737,1591
"4804",4804,"peak9112",2.1203512870364,131.93234659976,-1.00773259096993,0.457528725635365,-2.20255589322944,0.0276260655561628,0.189931975931292,0.721401913612217,"Not Sig","Unchanged","Htr2a","Promoter (<=1kb)","chr14",74640916,74642044,1129
"4807",4807,"peak9115",2.12696309680891,133.956285626654,-0.597488654181849,0.426800816721927,-1.39992387730394,0.161536114998949,0.584731048197629,0.23304384527182,"Not Sig","Unchanged","Rubcnl","Promoter (<=1kb)","chr14",75015918,75016701,784
"4809",4809,"peak9117",3.13354478677784,1360.01840845049,-0.183483729227787,0.254603648500116,-0.720664178650617,0.471116156881908,0.905576835127856,0.0430746953704883,"Not Sig","Unchanged","Zc3h13","Promoter (<=1kb)","chr14",75283789,75285115,1327
"4812",4812,"peak9120",2.81194243006095,648.548456471711,-0.0413876003569427,0.274444788575177,-0.150804832446675,0.880129674125314,0.992949428610957,0.00307286976693903,"Not Sig","Unchanged","Slc25a30","Promoter (<=1kb)","chr14",75786157,75787356,1200
"4822",4822,"peak9138",2.22117302344995,166.407548802269,-0.512929078712174,0.400835054906814,-1.27965124914391,0.200667817170599,0.655691256462809,0.183300607541769,"Not Sig","Unchanged","Ccdc122","Promoter (<=1kb)","chr14",77036186,77037061,876
"4823",4823,"peak9140",3.27237135185779,1872.28238720775,-0.0824658460725539,0.25897999869352,-0.318425540538151,0.75016216717497,0.983687587566013,0.00714280862072924,"Not Sig","Unchanged","Enox1","Promoter (<=1kb)","chr14",77156183,77157843,1661
"4825",4825,"peak9146",1.92618519978396,84.3694464663406,-0.876331300917624,0.535474945160594,-1.63654958805739,0.101724616378153,0.449629877679576,0.347144837829904,"Not Sig","Unchanged","Tnfsf11","Promoter (<=1kb)","chr14",78307469,78308200,732
"4837",4837,"peak9160",1.65831060304024,45.5313579419244,-1.53870186240918,0.707474976029676,-2.17492054778293,0.0296360708323048,0.199623941441496,0.699787373808181,"Not Sig","Unchanged","Gm9748","Promoter (1-2kb)","chr14",79768369,79768696,328
"4838",4838,"peak9161",1.59991618193722,39.8030343991392,-1.13554556865932,0.721990967033099,-1.57279747325047,0.115765720920458,0.486432756343802,0.312977187394112,"Not Sig","Unchanged","Gm9748","Promoter (<=1kb)","chr14",79768748,79769079,332
"4839",4839,"peak9162",2.24397137565104,175.376490738872,-1.73586677433686,0.408831876276935,-4.24591837149462,2.17699882252769e-05,0.000558716062424556,3.25280884300877,"Sig","Down","Gm9748","Promoter (<=1kb)","chr14",79769743,79770794,1052
"4842",4842,"peak9178",2.65108536205728,447.801312397672,-0.391614149620884,0.320235751289798,-1.22289328422451,0.221370005441813,0.68974092138187,0.161314007151358,"Not Sig","Unchanged","Pcdh17","Promoter (<=1kb)","chr14",84442714,84443611,898
"4843",4843,"peak9179",2.83612822257111,685.690642193637,-0.740190934952356,0.276779436750801,-2.67429887003777,0.00748856807660916,0.0716655362472279,1.14468964511284,"Not Sig","Unchanged","Pcdh17","Promoter (1-2kb)","chr14",84445219,84446624,1406
"4844",4844,"peak9180",2.14862616776009,140.807623199653,-0.853225982025729,0.413982507050257,-2.06101940902094,0.0393011884548709,0.241543418891716,0.617004790833014,"Not Sig","Unchanged","Pcdh17","Promoter (<=1kb)","chr14",84448133,84448575,443
"4847",4847,"peak9197",2.31535078720455,206.704907319128,-1.26122663412164,0.370647763561152,-3.40276337297676,0.000667080270029021,0.0103256387145481,1.9860830746232,"Sig","Down","Pcdh20","Promoter (<=1kb)","chr14",88469460,88471198,1739
"4850",4850,"peak9233",2.51335681019095,326.104513817919,-1.33306996976721,0.349519937554412,-3.8140026548834,0.000136733997659782,0.00274749876547624,2.56106249404441,"Sig","Down","Klhl1","Promoter (<=1kb)","chr14",96517859,96519104,1246
"4854",4854,"peak9242",2.89720690255594,789.236028588653,-0.469653372900333,0.272613753731267,-1.72277945067768,0.0849284162272099,0.402256012435109,0.395497455873119,"Not Sig","Unchanged","Klf5","Promoter (<=1kb)","chr14",99298338,99299776,1439
"4855",4855,"peak9245",3.23158202250405,1704.441196152,0.0191407832479984,0.25058824323998,0.076383404905664,0.939114071998073,0.996601115023331,0.00147863126469215,"Not Sig","Unchanged","Klf12","Promoter (<=1kb)","chr14",100283386,100286353,2968
"4856",4856,"peak9251",1.00568481342128,10.1317581266655,1.34723778017546,1.34395765131566,1.00244064897178,0.316130818024812,NA,NA,NA,NA,"Tbc1d4","Promoter (<=1kb)","chr14",101506986,101507234,249
"4857",4857,"peak9253",3.24955266214292,1776.44866573341,-0.232693611771714,0.248550247840345,-0.936203499266607,0.349168421868894,0.828853415819924,0.081522268399621,"Not Sig","Unchanged","Tbc1d4","Promoter (<=1kb)","chr14",101607450,101609305,1856
"4860",4860,"peak9256",2.6533332592268,450.125129398309,-0.103852864196928,0.292591093659713,-0.354941987119097,0.722633052559901,0.979250088985389,0.00910638031534129,"Not Sig","Unchanged","Lmo7","Promoter (<=1kb)","chr14",101729258,101730334,1077
"4867",4867,"peak9272",2.43006028095661,269.190842035591,-1.62141973603057,0.338452774680517,-4.79068235608679,1.6621508232166e-06,5.71448413802689e-05,4.24302296843934,"Sig","Down","Ednrb","Promoter (<=1kb)","chr14",103843056,103844415,1360
"4868",4868,"peak9274",1.68754155290428,48.7014120008455,-0.722581924210296,0.650913246317451,-1.11010480781934,0.266953865712368,0.746745743714696,0.126827244099112,"Not Sig","Unchanged","Pou4f1","Promoter (<=1kb)","chr14",104465849,104466292,444
"4869",4869,"peak9275",2.14556231857277,139.817753075917,-0.934413302081031,0.49607451232631,-1.88361481765947,0.0596170960721235,0.319808417734361,0.495110109296881,"Not Sig","Unchanged","Pou4f1","Promoter (<=1kb)","chr14",104467449,104468424,976
"4872",4872,"peak9282",3.05075400066903,1123.96813941135,0.0521449811683374,0.301103180250836,0.173179775533748,0.86251012022679,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Ndfip2","Promoter (<=1kb)","chr14",105258342,105259497,1156
"4874",4874,"peak9303",3.20329767798104,1596.97338386374,0.458765898539413,0.241237318713234,1.90172026859892,0.0572077346290188,0.311234670605759,0.506912029889071,"Not Sig","Unchanged","Slitrk1","Promoter (<=1kb)","chr14",108911031,108914254,3224
"4877",4877,"peak9317",3.06903603076828,1172.29261949309,-0.63383956585742,0.778843152145824,-0.813821838339468,0.415747022561778,0.870604593634879,0.0601790456727432,"Not Sig","Unchanged","Mir17","Promoter (<=1kb)","chr14",115040263,115042712,2450
